word,gpt-4_response,gpt4_rating
tasty,4,4.0
tattle,5,5.0
tattler,4,4.0
tattoo,3,3.0
taught,2,2.0
taunt,4,4.0
tavern,3,3.0
tax,2,2.0
taxable,2,2.0
taxation,2,2.0
taxi,4,4.0
taxing,4,4.0
tea,2,2.0
teach,3,3.0
teachable,3,3.0
teacher,3,3.0
teaching,3,3.0
teacup,4,4.0
teal,3,3.0
team,3,3.0
teamwork,4,4.0
teapot,4,4.0
tear,4,4.0
teardrop,5,5.0
tearful,4,4.0
tearing,5,5.0
tease,5,5.0
teaser,4,4.0
teaspoon,3,3.0
tech,3,3.0
technical,3,3.0
technician,2,2.0
technique,2,2.0
technology,3,3.0
teddy,4,4.0
tedious,4,4.0
tee,4,4.0
tee-hee,6,6.0
teem,3,3.0
teen,4,4.0
teenage,3,3.0
teens,3,3.0
teepee,5,5.0
teeter,5,5.0
teeth,4,4.0
teething,5,5.0
Teflon,2,2.0
telecast,3,3.0
telegram,3,3.0
telegraph,3,3.0
telemarketing,2 (slightly iconic),2.0
telephone,3,3.0
TelePrompTer,2,2.0
telescope,3,3.0
telethon,3,3.0
televise,3,3.0
television,3,3.0
tell,3,3.0
tellable,3,3.0
teller,3,3.0
telling,4,4.0
temp,3,3.0
temper,4,4.0
temperamental,3,3.0
temperate,3,3.0
temperature,3,3.0
tempered,3,3.0
tempest,4,4.0
template,2,2.0
temple,3,3.0
tempo,4,4.0
temporary,3,3.0
tempt,4,4.0
temptation,3,3.0
tempting,4,4.0
temptress,4,4.0
ten,2,2.0
tenacious,3,3.0
tenacity,3,3.0
tenant,2,2.0
tend,3,3.0
tendency,2,2.0
tender,4,4.0
tenderloin,3,3.0
tennis,3,3.0
tenor,3,3.0
tense,5,5.0
tension,4,4.0
tent,4,4.0
tentacle,5,5.0
tentative,3,3.0
tenth,3,3.0
tenuous,3,3.0
tenure,2,2.0
tepee,4,4.0
tequila,3,3.0
teriyaki,3 (moderately iconic),3.0
term,2,2.0
terminal,3,3.0
terminate,4,4.0
termination,4,4.0
terminology,2,2.0
termite,4,4.0
terrace,3,3.0
terrain,4,4.0
terrible,4,4.0
terribly,3,3.0
terrier,3,3.0
terrific,4,4.0
terrify,5,5.0
territorial,3,3.0
territoriality,2 (slightly iconic),2.0
territory,3,3.0
terror,5,5.0
terrorism,3,3.0
terrorist,3,3.0
terrorize,5,5.0
test,3,3.0
testament,2,2.0
tester,3,3.0
testicle,3,3.0
testicular,2 (slightly iconic),2.0
testify,3,3.0
testimony,2,2.0
testy,4,4.0
tetanus,3,3.0
tether,4,4.0
tetrahedral,2,2.0
text,3,3.0
textbook,3,3.0
textile,3,3.0
texture,4,4.0
than,1 (not at all iconic),1.0
thank,3,3.0
thankful,4,4.0
thankless,4,4.0
that,1 (not at all iconic),1.0
thatch,4,4.0
thaw,5,5.0
the,1 (not at all iconic),1.0
theater,3,3.0
theatre,2,2.0
theatrical,3,3.0
theft,3,3.0
their,1 (not at all iconic),1.0
them,1 (not at all iconic),1.0
theme,2,2.0
then,1 (not at all iconic),1.0
theological,2,2.0
theologize,2,2.0
theoretical,2,2.0
theorist,2,2.0
theorize,2,2.0
theory,2,2.0
therapeutic,3,3.0
therapist,2,2.0
therapy,2,2.0
there,1 (not at all iconic),1.0
therefore,2,2.0
thermal,4,4.0
thermometer,3,3.0
thermos,3,3.0
thermostat,3,3.0
thesaurus,2,2.0
these,1 (not at all iconic),1.0
thesis,2,2.0
they,1 (not at all iconic),1.0
thick,5,5.0
thicken,4,4.0
thicket,4,4.0
thickness,4,4.0
thief,3,3.0
thieve,4,4.0
thigh,3,3.0
thimble,3,3.0
thin,5,5.0
thing,2,2.0
think,3,3.0
thinker,3,3.0
thinking,3,3.0
thinner,4,4.0
third,2,2.0
thirst,4,4.0
thirsty,4,4.0
thirteen,2,2.0
thirty,2,2.0
this,2,2.0
thistle,4,4.0
thong,4,4.0
thorax,3,3.0
thorn,5,5.0
thorny,5,5.0
thorough,3,3.0
thoroughbred,3,3.0
thoroughly,3,3.0
those,1 (not at all iconic),1.0
though,1 (not at all iconic),1.0
thought,2,2.0
thoughtful,4,4.0
thoughtless,4,4.0
thousand,2,2.0
thrash,6,6.0
thread,4,4.0
threaded,3,3.0
threat,4,4.0
threaten,4,4.0
three,3,3.0
threesome,4,4.0
threshold,3,3.0
threw,3,3.0
thrift,3,3.0
thriftless,3,3.0
thrifty,4,4.0
thrill,5,5.0
thriller,4,4.0
thrilling,4,4.0
thrive,4,4.0
throat,4,4.0
throb,6,6.0
throne,3,3.0
throng,4,4.0
throttle,5,5.0
through,3,3.0
throw,5,5.0
throwback,3,3.0
thrower,4,4.0
thrown,4,4.0
thrum,5,5.0
thrust,5,5.0
thruster,5,5.0
thud,6,6.0
thug,4,4.0
thumb,4,4.0
thumbnail,3,3.0
thump,6,6.0
thumping,6,6.0
thunder,6,6.0
thunderbolt,5,5.0
thunderous,6,6.0
thunderstorm,5,5.0
thunderstruck,5,5.0
thunk,5,5.0
Thursday,1 (not at all iconic),1.0
thus,2,2.0
thwack,6,6.0
thyme,2,2.0
thyroid,2,2.0
tiara,4,4.0
tibia,2,2.0
tic,4,4.0
tick,4,4.0
tick-tack-toe,4,4.0
ticked,4,4.0
ticker,4,4.0
ticket,3,3.0
tickle,6,6.0
ticklish,5,5.0
tidal,4,4.0
tide,4,4.0
tidings,3,3.0
tidy,4,4.0
tie,4,4.0
tier,3,3.0
tiff,4,4.0
tiger,4,4.0
tight,5,5.0
tighten,5,5.0
tightrope,4,4.0
tights,3,3.0
tile,4,4.0
tiled,4,4.0
tilt,6,6.0
timber,5,5.0
time,2,2.0
timeless,4,4.0
timely,4,4.0
timepiece,4,4.0
timer,4,4.0
times,2,2.0
timetable,2,2.0
timid,4,4.0
timing,3,3.0
timpani,3,3.0
tin,4,4.0
tingle,6,6.0
tingly,6,6.0
tink,4,4.0
tinker,4,4.0
tinkle,6,6.0
tinsel,4,4.0
tint,4,4.0
tiny,5,5.0
tip,4,4.0
tipper,3,3.0
tipster,4,4.0
tipsy,5,5.0
tiptoe,6,6.0
tiramisu,2,2.0
tire,4,4.0
tired,4,4.0
tireless,4,4.0
tiresome,4,4.0
tissue,3,3.0
tit,3,3.0
Titan,4,4.0
titanium,3,3.0
titillate,5,5.0
title,2,2.0
titter,5,5.0
to,1 (not at all iconic),1.0
toad,4,4.0
toast,4,4.0
toaster,3,3.0
tobacco,3,3.0
today,3,3.0
toddle,5,5.0
toddler,4,4.0
toe,4,4.0
toenail,4,4.0
toffee,4,4.0
tofu,3,3.0
toga,3,3.0
together,3,3.0
togetherness,4,4.0
toil,5,5.0
toilet,3,3.0
token,3,3.0
told,2,2.0
tolerable,3,3.0
tolerance,2,2.0
tolerant,2,2.0
tolerate,3,3.0
toll,4,4.0
tomahawk,4,4.0
tomato,3,3.0
tomb,4,4.0
tomboy,4,4.0
tombstone,4,4.0
tomorrow,2,2.0
ton,3,3.0
tone,4,4.0
toner,3,3.0
tongs,4,4.0
tongue,4,4.0
tonic,3,3.0
tonight,2,2.0
tonsil,3,3.0
too,2,2.0
took,2,2.0
tool,3,3.0
toot,6,6.0
tooth,4,4.0
toothache,5,5.0
toothbrush,4,4.0
toothless,5,5.0
toothpaste,4,4.0
toothpick,4,4.0
tootle,5,5.0
toots,4,4.0
top,4,4.0
topic,2,2.0
topical,3,3.0
topless,4,4.0
topple,5,5.0
tops,4,4.0
torch,4,4.0
torment,5,5.0
torn,5,5.0
tornado,5,5.0
torpedo,4,4.0
torque,4,4.0
torrent,4,4.0
torrid,4,4.0
torso,3,3.0
tort,2 (slightly iconic),2.0
tortellini,3,3.0
tortilla,3,3.0
tortoise,3,3.0
torture,5,5.0
toss,5,5.0
total,3,3.0
totality,3,3.0
totally,3,3.0
tote,4,4.0
totem,4,4.0
totter,6,6.0
toucan,4,4.0
touch,5,5.0
touchdown,4,4.0
touched,4,4.0
touching,4,4.0
touchy,5,5.0
tough,4,4.0
toughen,4,4.0
toupee,3,3.0
tour,3,3.0
tourism,2,2.0
tourist,3,3.0
tournament,3,3.0
tout,2,2.0
tow,4,4.0
toward,2,2.0
towel,3,3.0
tower,4,4.0
towering,5,5.0
town,3,3.0
township,3,3.0
toxic,5,5.0
toxicity,4,4.0
toxicology,2 (slightly iconic),2.0
toxin,4,4.0
toy,4,4.0
trace,4,4.0
traceable,3,3.0
tracer,3,3.0
tracing,4,4.0
track,4,4.0
tract,2,2.0
traction,4,4.0
tractor,3,3.0
trade,3,3.0
trademark,3,3.0
trader,3,3.0
tradition,2,2.0
traditional,2,2.0
traditionalism,2,2.0
traditionalize,2,2.0
traffic,3,3.0
tragedy,4,4.0
tragic,4,4.0
trail,4,4.0
trailer,3,3.0
train,4,4.0
trainee,3,3.0
trainer,3,3.0
training,3,3.0
traipse,4,4.0
trait,2 (slightly iconic),2.0
traitor,4,4.0
traitorous,4,4.0
tram,4,4.0
tramp,4,4.0
trample,5,5.0
trampoline,4,4.0
trance,4,4.0
tranquil,4,4.0
tranquillity,5,5.0
transaction,2,2.0
transcend,3,3.0
transcendence,3,3.0
transcendent,3,3.0
transcendental,2,2.0
transcribe,3,3.0
transcript,2,2.0
transfer,3,3.0
transform,4,4.0
transience,3,3.0
transient,3,3.0
transit,3,3.0
transition,3,3.0
transitive,2,2.0
transitory,3,3.0
translate,3,3.0
translation,2,2.0
translator,2,2.0
translucent,4,4.0
transmit,3,3.0
transparent,4,4.0
transpire,3,3.0
transplant,3,3.0
transport,3,3.0
transportation,3,3.0
transsexual,2 (not very iconic),2.0
trap,5,5.0
trapeze,4,4.0
trapper,4,4.0
trash,5,5.0
trashy,5,5.0
trauma,4,4.0
traumatic,4,4.0
travel,3,3.0
traveler,3,3.0
traveller,3,3.0
traverse,3,3.0
travesty,3,3.0
tray,3,3.0
treacherous,4,4.0
treachery,3,3.0
tread,4,4.0
treadmill,4,4.0
treason,3,3.0
treasonous,3,3.0
treasure,4,4.0
treasurer,2,2.0
treasury,3,3.0
treat,4,4.0
treatable,3,3.0
treatment,3,3.0
treaty,2,2.0
tree,3,3.0
trek,5,5.0
tremble,6,6.0
tremendous,4,4.0
tremor,5,5.0
trench,4,4.0
trend,3,3.0
trendy,4,4.0
trepidation,3,3.0
trespass,4,4.0
triad,3,3.0
trial,2,2.0
triangle,4,4.0
triangular,4,4.0
tribal,4,4.0
tribe,4,4.0
tribune,2,2.0
tribute,3,3.0
triceps,3,3.0
trick,4,4.0
trickery,4,4.0
trickle,6,6.0
trickster,4,4.0
tricky,5,5.0
tricycle,4,4.0
trident,4,4.0
tried,3,3.0
trifle,3,3.0
trifling,4,4.0
trigger,4,4.0
trill,6,6.0
trillion,2,2.0
trilogy,3,3.0
trim,5,5.0
trimmer,4,4.0
trimming,4,4.0
trinket,4,4.0
trio,4,4.0
trip,5,5.0
triple,4,4.0
tripod,4,4.0
tripping,5,5.0
trite,3,3.0
triumph,4,4.0
triumphant,4,4.0
trivia,2,2.0
trivial,3,3.0
triviality,3,3.0
troll,5,5.0
trolley,4,4.0
trombone,4,4.0
troop,4,4.0
trooper,3,3.0
trophy,3,3.0
tropic,3,3.0
tropical,3,3.0
trot,5,5.0
trouble,3,3.0
troublesome,4,4.0
trounce,4,4.0
troupe,3,3.0
trouser,2,2.0
trousers,2,2.0
trout,3,3.0
trove,3,3.0
truce,3,3.0
truck,4,4.0
trucker,4,4.0
trudge,5,5.0
truffle,4,4.0
truly,3,3.0
trump,3,3.0
trumpet,5,5.0
trumpeter,4,4.0
trundle,4,4.0
trunk,4,4.0
trust,3,3.0
trustee,2,2.0
trustful,4,4.0
trusting,4,4.0
trustless,4,4.0
trusty,4,4.0
truth,3,3.0
truthful,4,4.0
truthiness,4,4.0
try,3,3.0
trying,4,4.0
tsunami,5,5.0
tub,4,4.0
tuba,4,4.0
tube,4,4.0
tuberculosis,2 (slightly iconic),2.0
tubular,4,4.0
tuck,4,4.0
Tuesday,1 (not at all iconic),1.0
tug,6,6.0
tugboat,4,4.0
tuition,2,2.0
tulip,3,3.0
tumble,5,5.0
tumbler,4,4.0
tumbleweed,5,5.0
tumbling,5,5.0
tummy,6,6.0
tumor,3,3.0
tumultuous,4,4.0
tuna,2,2.0
tune,4,4.0
tuner,3,3.0
tunic,3,3.0
tunnel,4,4.0
Tupperware,2,2.0
turban,3,3.0
turbine,4,4.0
turbofan,3 (moderately iconic),3.0
turbulence,4,4.0
turbulent,4,4.0
turd,5,5.0
turf,4,4.0
turkey,3,3.0
turmoil,5,5.0
turn,4,4.0
turning,4,4.0
turnip,3,3.0
turnout,3,3.0
turnover,4,4.0
turntable,3,3.0
turpentine,2 (slightly iconic),2.0
turquoise,3,3.0
turtle,3,3.0
turtleneck,3,3.0
tush,4,4.0
tusk,5,5.0
tussle,5,5.0
tutor,3,3.0
tutorial,2,2.0
tutu,4,4.0
tux,3,3.0
tuxedo,3,3.0
TV,2,2.0
twaddle,5,5.0
twang,6,6.0
twat,3 (moderately iconic),3.0
tweak,5,5.0
tweed,3,3.0
tweedledum,3,3.0
tweet,6,6.0
tweezer,4,4.0
tweezers,4,4.0
twelve,3,3.0
twenty,2,2.0
twerk,6,6.0
twerp,4,4.0
twice,3,3.0
twiddle,5,5.0
twig,5,5.0
twilight,4,4.0
twill,2,2.0
twin,4,4.0
twine,4,4.0
twinge,5,5.0
twinkle,6,6.0
twinkling,5,5.0
twirl,7,7.0
twist,6,6.0
twister,5,5.0
twisting,5,5.0
twit,4,4.0
twitch,6,6.0
twitchy,6,6.0
twitter,5,5.0
two,2,2.0
twosome,4,4.0
tycoon,3,3.0
type,3,3.0
typhoid,3,3.0
typhoon,5,5.0
typical,3,3.0
typist,3,3.0
tyrannical,4,4.0
tyrannize,4,4.0
tyrannosaurus,3 (moderately iconic),3.0
tyrannous,4,4.0
tyranny,3,3.0
tyrant,4,4.0
udder,5,5.0
ugh,6,6.0
ugly,4,4.0
ukulele,3,3.0
ulcer,4,4.0
ulterior,2,2.0
ultimate,3,3.0
ultimatum,3,3.0
ultra,3,3.0
ultraviolet,3,3.0
umbilical,3,3.0
umbrella,3,3.0
umpire,2,2.0
unabashed,3,3.0
unable,2,2.0
unaccountable,2,2.0
unaccustomed,2,2.0
unadvised,3,3.0
unaffected,3,3.0
unalterable,3,3.0
unaltered,3,3.0
unambiguous,2,2.0
unanimity,2,2.0
unanimous,2 (slightly iconic),2.0
unanswerable,3,3.0
unapproachable,3,3.0
unarmed,4,4.0
unashamed,3,3.0
unassuming,3,3.0
unattended,3,3.0
unavailing,3,3.0
unavoidable,3,3.0
unaware,3,3.0
unbalanced,4,4.0
unbearable,4,4.0
unbeatable,3,3.0
unbecoming,3,3.0
unbeknown,2,2.0
unbelief,3,3.0
unbelievable,3,3.0
unbelieving,4,4.0
unblessed,3,3.0
unbolt,5,5.0
unborn,3,3.0
unbothered,3,3.0
unbridled,3,3.0
unbuckle,4,4.0
unburden,4,4.0
unbutton,4,4.0
uncanny,3,3.0
unceasing,3,3.0
unceremonious,2 (slightly iconic),2.0
uncertain,3,3.0
uncertainty,3,3.0
unchain,4,4.0
uncharitable,3,3.0
unchristian,2 (slightly iconic),2.0
uncivil,3,3.0
uncivilized,3,3.0
unclamp,4,4.0
unclasp,5,5.0
uncle,2,2.0
unclean,4,4.0
uncomfortable,4,4.0
uncommon,3,3.0
uncommonly,3,3.0
uncommunicative,2,2.0
uncompromising,3,3.0
unconcerned,3,3.0
unconditional,2,2.0
unconnected,3,3.0
unconscionable,2,2.0
unconscious,3,3.0
unconstitutional,2,2.0
unconventional,2,2.0
unconventionality,2,2.0
uncountable,3,3.0
uncouth,4,4.0
uncover,4,4.0
uncritical,2 (slightly iconic),2.0
unculture,2 (slightly iconic),2.0
uncut,4,4.0
undaunted,3,3.0
undead,4,4.0
undeceive,3,3.0
undecided,4,4.0
undefiled,2,2.0
undefined,2,2.0
undemonstrative,2,2.0
undeniable,3,3.0
undenominational,1 (not at all iconic),1.0
under,3,3.0
underachieve,2,2.0
underage,3,3.0
underarm,4,4.0
underbelly,4,4.0
undercharge,3,3.0
underclothes,3,3.0
undercoat,3,3.0
undercover,4,4.0
undercut,4,4.0
underdog,4,4.0
underestimate,2,2.0
undergarment,3,3.0
undergo,3,3.0
underground,4,4.0
underhanded,4,4.0
underline,4,4.0
undermine,3,3.0
underpants,3,3.0
underpass,3,3.0
underperform,3,3.0
underprivileged,2,2.0
underrepresent,2,2.0
underscore,3,3.0
undersea,4,4.0
undersexed,3,3.0
undershirt,3,3.0
underside,4,4.0
undersize,4,4.0
understand,2,2.0
understandable,3,3.0
understanding,3,3.0
understate,3,3.0
understatement,2,2.0
understood,2,2.0
understudy,3,3.0
undertake,3,3.0
undertone,4,4.0
undertook,2,2.0
undervalue,3,3.0
underwear,3,3.0
underwhelm,4,4.0
underwire,3,3.0
underworld,4,4.0
undesirable,3,3.0
undo,4,4.0
undone,4,4.0
undoubted,3,3.0
undress,4,4.0
undue,2,2.0
undulate,5,5.0
unduly,2,2.0
undying,4,4.0
unearned,3,3.0
unearth,4,4.0
unearthly,4,4.0
uneasy,4,4.0
uneducated,2,2.0
unemployed,3,3.0
unemployment,2,2.0
unequivocally,2,2.0
unessential,3,3.0
unethical,2,2.0
uneven,4,4.0
uneventful,4,4.0
unexceptionable,2,2.0
unexceptional,2,2.0
unexpected,3,3.0
unexpressed,2,2.0
unfailing,4,4.0
unfair,3,3.0
unfaithful,3,3.0
unfamiliar,3,3.0
unfasten,4,4.0
unfathomable,4,4.0
unfazed,4,4.0
unfeeling,4,4.0
unfit,3,3.0
unfold,5,5.0
unforgettable,4,4.0
unforgiving,4,4.0
unfortunate,3,3.0
unfounded,3,3.0
unfree,4,4.0
unfriendly,3,3.0
unfulfilled,3,3.0
unfurl,5,5.0
ungenerous,2,2.0
unglue,4,4.0
ungodly,3,3.0
ungovernable,3,3.0
ungrateful,3,3.0
unhappy,4,4.0
unhealthy,3,3.0
unheard,4,4.0
unheralded,2,2.0
unhesitating,4,4.0
unhinge,5,5.0
unhitch,4,4.0
unholy,4,4.0
unhook,5,5.0
unicorn,3,3.0
unicycle,4,4.0
uniform,3,3.0
unify,4,4.0
unilateralism,2,2.0
unimpeachable,2 (slightly iconic),2.0
unimpressed,3,3.0
uninhibited,3,3.0
uninspired,3,3.0
unintelligent,2,2.0
unintelligible,3,3.0
unintentional,2,2.0
uninterested,3,3.0
union,3,3.0
unionize,3,3.0
unique,3,3.0
unisex,3,3.0
unison,3,3.0
unit,2,2.0
unite,3,3.0
unity,3,3.0
universal,3,3.0
universalism,2,2.0
universalist,2,2.0
universality,2,2.0
universalize,2,2.0
universally,2,2.0
universe,3,3.0
university,2,2.0
unjust,3,3.0
unkind,3,3.0
unkindly,3,3.0
unknowable,3,3.0
unknowing,4,4.0
unknown,3,3.0
unlace,5,5.0
unlatch,5,5.0
unlawful,3,3.0
unlearned,3,3.0
unleash,4,4.0
unless,2,2.0
unlike,3,3.0
unlikelihood,2,2.0
unlimited,3,3.0
unload,4,4.0
unlock,4,4.0
unlucky,3,3.0
unmask,4,4.0
unmeaning,3,3.0
unmerciful,4,4.0
unmindful,3,3.0
unmistakable,4,4.0
unmoral,3,3.0
unnatural,3,3.0
unnecessary,3,3.0
unnerve,4,4.0
unobtrusive,3,3.0
unoriginal,3,3.0
unorthodox,3,3.0
unpack,4,4.0
unpalatable,4,4.0
unparalleled,3,3.0
unpeg,4,4.0
unpin,4,4.0
unpleasant,4,4.0
unpleasantness,3,3.0
unpopular,3,3.0
unpractical,3,3.0
unprecedented,2,2.0
unpretentious,2,2.0
unprincipled,2,2.0
unprofessional,2,2.0
unpromising,3,3.0
unqualified,3,3.0
unquestionable,3,3.0
unquestioned,3,3.0
unravel,5,5.0
unreachable,4,4.0
unreal,4,4.0
unreality,3,3.0
unrealizable,2,2.0
unrealized,2,2.0
unreason,3,3.0
unreasonable,3,3.0
unreasoning,3,3.0
unrelenting,4,4.0
unreliable,3,3.0
unreligious,2,2.0
unrequited,2,2.0
unreserved,3,3.0
unrest,4,4.0
unrighteous,3,3.0
unripe,4,4.0
unrivaled,3,3.0
unruly,4,4.0
unsanitary,4,4.0
unsatisfying,4,4.0
unsavory,4,4.0
unscrew,5,5.0
unscrupulous,3,3.0
unsearchable,3,3.0
unseasonable,3,3.0
unseemly,4,4.0
unseen,4,4.0
unselfish,3,3.0
unsettle,4,4.0
unsettled,4,4.0
unsettlement,4,4.0
unshackle,5,5.0
unsociable,3,3.0
unsound,4,4.0
unsparing,3,3.0
unspeakable,4,4.0
unspent,3,3.0
unstable,4,4.0
unsteady,4,4.0
unstressed,4,4.0
unstudied,2,2.0
unsubstantial,3,3.0
unsubstantiated,2,2.0
unsuccessful,3,3.0
unsuitable,3,3.0
unsung,3,3.0
unsure,4,4.0
unsuspected,2,2.0
unsustainable,3,3.0
unswear,2 (slightly iconic),2.0
untangle,5,5.0
unthinkable,3,3.0
unthinking,4,4.0
untidy,4,4.0
untie,4,4.0
until,2,2.0
untimely,3,3.0
unto,2,2.0
untold,3,3.0
untoward,3,3.0
untroubled,4,4.0
untrue,3,3.0
untruthful,3,3.0
unusual,3,3.0
unwanted,4,4.0
unwary,3,3.0
unwell,4,4.0
unwholesome,3,3.0
unwieldy,4,4.0
unwilling,3,3.0
unwind,5,5.0
unwise,3,3.0
unwished,3,3.0
unwitting,3,3.0
unworthy,3,3.0
unyielding,4,4.0
unzip,5,5.0
up,5,5.0
upbeat,4,4.0
update,3,3.0
upgrade,4,4.0
uphold,4,4.0
upholstery,3,3.0
upkeep,3,3.0
uplift,5,5.0
upon,2,2.0
upper,3,3.0
upright,5,5.0
uproar,5,5.0
uproot,5,5.0
upset,4,4.0
upstage,4,4.0
uptight,4,4.0
upward,4,4.0
uranium,2,2.0
urban,3,3.0
urge,4,4.0
urgency,4,4.0
urgent,4,4.0
urinal,3,3.0
urinary,3,3.0
urinate,4,4.0
urine,3,3.0
urn,2,2.0
urology,2,2.0
us,2,2.0
usable,3,3.0
usage,2,2.0
use,2,2.0
used,2,2.0
useful,3,3.0
useless,4,4.0
user,2,2.0
usher,4,4.0
usual,2,2.0
utensil,3,3.0
uterus,3,3.0
utilitarianism,2 (slightly iconic),2.0
utility,2,2.0
utilize,2,2.0
utmost,3,3.0
Utopia,3,3.0
utopianism,2,2.0
utter,3,3.0
utterly,3,3.0
vacancy,3,3.0
vacant,4,4.0
vacation,3,3.0
vaccinate,3,3.0
vaccine,2,2.0
vacuum,4,4.0
vagabond,3,3.0
vagina,3,3.0
vaginal,3 (moderately iconic),3.0
vagrancy,3,3.0
vagrant,3,3.0
vague,4,4.0
vain,3,3.0
valance,2,2.0
valedictorian,2,2.0
valentine,3,3.0
valet,2,2.0
valiant,3,3.0
valid,2,2.0
validate,3,3.0
validity,2,2.0
Valium,2 (slightly iconic),2.0
valley,4,4.0
valorous,3,3.0
valuable,3,3.0
value,2,2.0
valued,3,3.0
valueless,3,3.0
valve,4,4.0
vamp,3,3.0
vampire,3,3.0
van,3,3.0
vandal,3,3.0
vandalism,3,3.0
vandalize,4,4.0
vane,2,2.0
vanilla,3,3.0
vanish,5,5.0
vanity,3,3.0
vanquish,4,4.0
vapor,5,5.0
vaporize,5,5.0
variable,2,2.0
variant,3,3.0
variation,3,3.0
variety,3,3.0
various,2,2.0
varmint,4,4.0
varnish,4,4.0
varsity,2,2.0
vary,3,3.0
vascular,3,3.0
vase,3,3.0
Vaseline,3,3.0
vast,4,4.0
vat,4,4.0
vault,4,4.0
vector,3,3.0
vegan,3,3.0
vegetable,3,3.0
vegetarian,3,3.0
vegetative,4,4.0
veggie,5,5.0
vehicle,3,3.0
veil,4,4.0
veiled,4,4.0
vein,3,3.0
Velcro,4,4.0
velocity,3,3.0
velvet,4,4.0
velvety,5,5.0
vend,3,3.0
vendetta,3,3.0
vendor,3,3.0
veneer,3,3.0
veneration,2,2.0
venereal,2,2.0
vengeance,4,4.0
vengeful,4,4.0
venom,5,5.0
venomous,4,4.0
vent,4,4.0
ventilate,4,4.0
ventilation,3,3.0
venture,3,3.0
venue,2,2.0
veracious,2,2.0
veracity,2,2.0
verb,2,2.0
verbal,3,3.0
verbalism,2,2.0
verbatim,2,2.0
verbose,3,3.0
verdict,3,3.0
verge,3,3.0
verify,2,2.0
veritable,2 (slightly iconic),2.0
vermin,4,4.0
vermouth,2,2.0
versatile,3,3.0
verse,3,3.0
version,2,2.0
versus,2,2.0
vertebra,3,3.0
vertical,4,4.0
very,2,2.0
vessel,3,3.0
vest,2,2.0
vet,3,3.0
veteran,3,3.0
veterinarian,2,2.0
veto,3,3.0
vex,4,4.0
via,2,2.0
viability,2,2.0
viable,3,3.0
vial,3,3.0
vibes,5,5.0
vibrant,5,5.0
vibrate,5,5.0
vibrator,4,4.0
vicar,2,2.0
vicarious,2,2.0
vice,3,3.0
vicinity,2,2.0
vicious,5,5.0
victim,3,3.0
victimize,4,4.0
victorious,4,4.0
victory,3,3.0
video,3,3.0
videotape,3,3.0
view,4,4.0
viewer,3,3.0
viewing,4,4.0
viewpoint,3,3.0
vigilance,3,3.0
vigilant,3,3.0
vigilante,3,3.0
vigorous,4,4.0
vile,5,5.0
vilify,3,3.0
villa,3,3.0
village,3,3.0
villager,3,3.0
villain,3,3.0
villainous,4,4.0
vindicate,2 (slightly iconic),2.0
vindication,3,3.0
vindictive,3,3.0
vine,4,4.0
vinegar,3,3.0
vinegary,5,5.0
vineyard,3,3.0
vintage,3,3.0
vinyl,3,3.0
viola,3,3.0
violate,4,4.0
violation,4,4.0
violence,3,3.0
violent,4,4.0
violet,4,4.0
violin,3,3.0
violinist,2,2.0
viper,5,5.0
viral,4,4.0
virgin,3,3.0
virginity,2,2.0
virtual,3,3.0
virtue,2,2.0
virtuosity,3,3.0
virtuoso,3,3.0
virtuous,3,3.0
virus,4,4.0
visa,2,2.0
visible,4,4.0
vision,4,4.0
visionary,4,4.0
visit,3,3.0
visitor,3,3.0
visor,4,4.0
visual,4,4.0
visualize,4,4.0
vital,3,3.0
vitality,4,4.0
vitalize,3,3.0
vitals,3,3.0
vitamin,2,2.0
vivid,4,4.0
vocabulary,2,2.0
vocal,4,4.0
vocation,2,2.0
vocational,2,2.0
vodka,2 (slightly iconic),2.0
vogue,3,3.0
voice,4,4.0
voiced,4,4.0
voiceless,4,4.0
void,4,4.0
voidable,3,3.0
volatile,4,4.0
volcanic,4,4.0
volcano,4,4.0
volley,4,4.0
volleyball,3,3.0
volt,4,4.0
voltage,4,4.0
volume,3,3.0
voluntary,3,3.0
volunteer,3,3.0
vomit,6,6.0
vomitive,5,5.0
voodoo,5,5.0
vortex,5,5.0
vote,3,3.0
voter,3,3.0
voucher,2,2.0
vow,4,4.0
vowel,2,2.0
voyage,4,4.0
vroom,6,6.0
vulgar,4,4.0
vulgarize,3,3.0
vulnerable,4,4.0
vulture,4,4.0
wack,5,5.0
wacky,5,5.0
wad,4,4.0
waddle,6,6.0
wade,5,5.0
wafer,4,4.0
waffle,4,4.0
waft,5,5.0
wag,5,5.0
wage,3,3.0
wager,3,3.0
wagon,4,4.0
wah-wah,6,6.0
wail,6,6.0
waist,3,3.0
waistband,3,3.0
waistline,3,3.0
wait,3,3.0
waiter,3,3.0
waiting,4,4.0
waitress,3,3.0
wake,4,4.0
waken,4,4.0
walk,4,4.0
walker,4,4.0
walking,4,4.0
wall,4,4.0
wallet,2,2.0
wallflower,4,4.0
wallop,5,5.0
wallow,4,4.0
wallpaper,3,3.0
walnut,3,3.0
walrus,4,4.0
waltz,4,4.0
wand,4,4.0
wander,4,4.0
Wanderer,4,4.0
wandering,4,4.0
wangle,3,3.0
wanna,4,4.0
wannabe,4,4.0
want,3,3.0
wanting,3,3.0
wanton,2 (slightly iconic),2.0
war,3,3.0
ward,3,3.0
